nplid;namn;atc_kod;form;form_kod;styrka
20171108000118;Gabapentin Teva;N02BF01;Kapsel, hård;CAPHAR;400 mg
20171108000125;Gabapentin Teva;N02BF01;Kapsel, hård;CAPHAR;100 mg
20171108000132;Gabapentin Teva;N02BF01;Kapsel, hård;CAPHAR;300 mg
20171108000149;Gabapentin Teva;N02BF01;Kapsel, hård;CAPHAR;400 mg
20171109000018;Nifedipin AL 10;C08CA05;Kapsel, mjuk;CAPSOF;10 mg
20171109000025;Pneumovax 23;J07AL01;Injektionsvätska, lösning i förfylld spruta;SOIJPS;
20171110000014;Effercitrate;G04BC;Brustablett;EFFTAB;
20171110000038;Lomudal-Forte;R03BC01;Inhalationsspray, suspension;PRINSU;5 mg/dos
20171110000045;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;25 mg
20171110000052;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;50 mg
20171110000069;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;75 mg
20171110000076;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;100 mg
20171110000083;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;150 mg
20171110000090;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;200 mg
20171110000106;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;225 mg
20171110000113;Pregabalin EQL Pharma;N02BF02;Kapsel, hård;CAPHAR;300 mg
20171110000120;Sinemet;N04BA02;Tablett;TABLET;12,5 mg/50 mg
20171110000137;Gabapentin Sandoz;N02BF01;Kapsel, hård;CAPHAR;300 mg
20171110000144;Gabapentin Sandoz;N02BF01;Kapsel, hård;CAPHAR;400 mg
20171113000011;Canaural vet.;QS02CA01;Örondroppar, suspension;EADRSU;
20171114000027;Buprenorphine Sandoz;N02AE01;Depotplåster;TRAPAT;15 mikrogram/timme
20171114000034;Corhum;B05XA16;Lösning för kardioplegi/organförvaring;100018;
20171114000041;Froidir;N05AH02;Tablett;TABLET;25 mg
20171114000058;Froidir;N05AH02;Tablett;TABLET;100 mg
20171115000033;Mitomycin medac;L01DC03;Pulver till injektions-/infusionsvätska, lösning;POSOII;10 mg
20171115000040;Azathioprine;L04AX01;Oral suspension;ORASUS;50 mg/5 ml
20171116000018;Ridamec Vet;QP54AB02;Oral lösning;ORASOL;1 mg/ml
20171116000025;Ventoline;R03CC02;Tablett;TABLET;4 mg
20171116000032;Sorafenib Teva;L01EX02;Filmdragerad tablett;FICOTA;200 mg
20171116000063;Metformin EQL;A10BA02;Filmdragerad tablett;FICOTA;500 mg
20171116000070;Metformin EQL;A10BA02;Filmdragerad tablett;FICOTA;850 mg
20171116000087;Haloperidol Ebb;N05AD01;Oral lösning;ORASOL;2 mg/ml
20171116000094;Palexia Depot;N02AX06;Depottablett;PRRETA;50 mg
20171116000100;Palexia Depot;N02AX06;Depottablett;PRRETA;100 mg
20171116000117;Palexia Depot;N02AX06;Depottablett;PRRETA;150 mg
20171116000124;Palexia Depot;N02AX06;Depottablett;PRRETA;200 mg
20171116000131;Palexia Depot;N02AX06;Depottablett;PRRETA;250 mg
20171116000148;Vetmedin vet.;QC01CE90;Tuggtablett;CHETAB;5 mg
20171116000155;Xylocard;C01BB01;Injektionsvätska, lösning;SOLINJ;20 mg/ml
20171116000162;Largactil;N05AA01;Filmdragerad tablett;FICOTA;100 mg
20171117000017;Audalis;N06BA09;Filmdragerad tablett;FICOTA;10 mg
20171117000024;Audalis;N06BA09;Filmdragerad tablett;FICOTA;18 mg
20171117000031;Audalis;N06BA09;Filmdragerad tablett;FICOTA;25 mg
20171117000048;Audalis;N06BA09;Filmdragerad tablett;FICOTA;40 mg
20171117000055;Audalis;N06BA09;Filmdragerad tablett;FICOTA;60 mg
20171117000062;Audalis;N06BA09;Filmdragerad tablett;FICOTA;80 mg
20171117000079;Audalis;N06BA09;Filmdragerad tablett;FICOTA;100 mg
20171117000086;Natriumnitrit Hope;V03AB08;Injektionsvätska, lösning;SOLINJ;30 mg/ml
20171117000093;Natriumtiosulfat Hope;V03AB06;Injektionsvätska, lösning;SOLINJ;250 mg/ml
20171117000116;Adport;L04AD02;Kapsel, hård;CAPHAR;5 mg
20171120000011;Carnitene;A16AA01;Tuggtablett;CHETAB;1 g
20171121000010;Melphalan Amring;L01AA03;Pulver och vätska till injektions-/infusionsvätska, lösning;PSSIJF;50 mg
20171121000027;Tazopenil;J01CR05;Pulver till infusionsvätska, lösning;POSOIF;4 g / 0,5 g
20171121000034;Piperacillin/Tazobactam Kabi;J01CR05;Pulver till infusionsvätska, lösning;POSOIF;4 g/0.5 g
20171121000041;Diphteria Antitoxin I.P;J06AA01;Injektionsvätska, lösning;SOLINJ;1000 IU/ml
20171121000065;DAP-amoxicillin;V01AA20;Frystorkat pulver och vätska till injektionsvätska, lösning;LSSOIJ;
20171122000019;Donaxyl;G01AC05;Vaginaltablett;VAGTAB;10 mg
20171122000026;Malarone;P01BB51;Filmdragerad tablett;FICOTA;250 mg/100 mg
20171122000033;Plasmodex;B05AA05;Infusionsvätska, lösning;SOLINF;30g/1000ml
20171122000040;EVENITY;M05BX06;Injektionsvätska, lösning i förfylld spruta;SOIJPS;105 mg
20171122000057;EVENITY;M05BX06;Injektionsvätska, lösning i förfylld injektionspenna;SOINPP;105 mg
20171122000064;Dectova;J05AH01;Infusionsvätska, lösning;SOLINF;10 mg/ml
20171123000018;Minocycline Hydrochloride;J01AA08;Kapsel, hård;CAPHAR;100 mg
20171123000025;Innovair;R03AK08;Inhalationsspray, lösning;PRINSO;200 mikrogram /6 mikrogram per dos
20171123000032;Innovair nexthaler;R03AK08;Inhalationspulver;INHPOW;200 mikrogram/6 mikrogram per inhalation
20171123000049;Tirosint;H03AA01;Kapsel, mjuk;CAPSOF;50 mikrogram
20171123000056;Nobivac Rabies vet.;QI07AA02;Injektionsvätska, suspension;SUSINJ;2 IE
20171123000063;Kolkicin Medartuum;M04AC01;Tablett;TABLET;500 mikrogram
20171124000017;Xylocain;N01BB02;Kutan spray, lösning;CUSPSO;100 mg/ml
20171124000024;Samyr;A16AA02;Enterotablett;GARETA;400 mg
20171124000031;Fluvastatin;C10AA04;Kapsel, hård;CAPHAR;20 mg
20171124000048;Hefiya;L04AB04;Injektionsvätska, lösning i förfylld spruta;SOIJPS;40 mg
20171124000055;Hefiya;L04AB04;Injektionsvätska, lösning i förfylld injektionspenna;SOINPP;40 mg
20171124000062;Perlutex® vet.;QG03DA02;Tablett;TABLET;5 mg
20171124000079;Halimatoz;L04AB04;Injektionsvätska, lösning i förfylld spruta;SOIJPS;40 mg
20171124000086;Halimatoz;L04AB04;Injektionsvätska, lösning i förfylld injektionspenna;SOINPP;40 mg
20171127000014;Trydonis;R03AL09;Inhalationsspray, lösning;PRINSO;87 mikrogram/5 mikrogram/9 mikrogram
20171127000021;Riarify;R03AL09;Inhalationsspray, lösning;PRINSO;87 mikrogram/5 mikrogram/9 mikrogram/dos
20171127000038;Natriumoxibat Reig Jofre;N07XX04;Oral lösning;ORASOL;500 mg/ml
20171127000045;Hydromorphone Kalceks;N02AA03;Injektions-/infusionsvätska, lösning;SOIJIF;2 mg/ml
20171127000052;Hydromorphone Kalceks;N02AA03;Injektions-/infusionsvätska, lösning;SOIJIF;10 mg/ml
20171127000069;Hydromorphone Kalceks;N02AA03;Injektions-/infusionsvätska, lösning;SOIJIF;20 mg/ml
20171127000076;Hydromorphone Kalceks;N02AA03;Injektions-/infusionsvätska, lösning;SOIJIF;50 mg/ml
20171127000083;DAP Clavulanic;V01AA20;Frystorkat pulver och vätska till injektionsvätska, suspension;LSSUIJ;
20171128000013;Zoloft;N06AB06;Koncentrat till oral lösning;COORSO;20 mg/ml
20171128000020;Nardil;N06AF03;Filmdragerad tablett;FICOTA;15 mg
20171129000043;Kolistimetatnatrium Xellia;J01XB01;Pulver till infusionsvätska, lösning;POSOIF;3 miljoner IE
20171130000018;Ventolin;R03CC02;Tablett;TABLET;2 mg
20171130000070;Capecitabine Zentiva;L01BC06;Filmdragerad tablett;FICOTA;150 mg
20171130000087;Capecitabine Zentiva;L01BC06;Filmdragerad tablett;FICOTA;500 mg
20171130000094;Isaderm vet;QD07CC01;Gel;GEL1;
20171130000100;Synarel;H01CA02;Nässpray, lösning;NASPSO;200 mikrogram/dos
20171130000117;Nevirapin Ebb;J05AG01;Depottablett;PRRETA;400 mg
20171201000015;Venlafaxin Liconsa;N06AX16;Depottablett;PRRETA;300 mg
20171201000022;Venlafaxin 1A Farma;N06AX16;Depottablett;PRRETA;300 mg
20171201000039;Venlafaxin Medical Valley;N06AX16;Depottablett;PRRETA;300 mg
20171201000046;Treo;N02BA51;Tablett;TABLET;500 mg/50 mg
20171201000053;Esketamine Orifarm;N01AX14;Injektions-/infusionsvätska, lösning;SOIJIF;5 mg/ml
20171201000060;Esketamine Orifarm;N01AX14;Injektions-/infusionsvätska, lösning;SOIJIF;25 mg/ml
20171204000012;Quatriga extra Nitrogen;B05BA10;Infusionsvätska, emulsion;EMUINF;
20171204000029;Quatriga extra Nitrogen Electrolyte free;B05BA10;Infusionsvätska, emulsion;EMUINF;
20171204000036;Liximon;M02AA06;Medicinskt plåster;MEDPAT;70 mg
20171204000043;Atazanavir Accord;J05AE08;Kapsel, hård;CAPHAR;200 mg
20171204000050;Atazanavir Accord;J05AE08;Kapsel, hård;CAPHAR;300 mg
20171204000067;Tyljet;QJ01FA90;Injektionsvätska, lösning;SOLINJ;200 mg/ml
20171204000074;Betametason Evolan;H02AB01;Tablett;TABLET;0,5 mg
20171205000011;Menelri;L04AD01;Kapsel, mjuk;CAPSOF;10 mg
20171205000028;Menelri;L04AD01;Kapsel, mjuk;CAPSOF;25 mg
20171205000035;Menelri;L04AD01;Kapsel, mjuk;CAPSOF;50 mg
20171205000042;Menelri;L04AD01;Kapsel, mjuk;CAPSOF;100 mg
20171205000059;Doxazosin Stada;C02CA04;Tablett;TABLET;1 mg
20171205000066;Natriumfluorid Morningside;A01AA01;Tandkräm;TOOPAS;5 mg/g
20171205000073;Miochol-E;S01EB09;Pulver och vätska till instillationsvätska, lösning för intraokulär användning;PSISIU;10 mg/ml
20171206000010;Eprinex pour-on vet.;QP54AA04;Pour-on, lösning;POONSO;5 mg/ml
20171206000027;Betahistin Ebb;N07CA01;Tablett;TABLET;8 mg
20171206000034;Betahistin Ebb;N07CA01;Tablett;TABLET;16 mg
20171206000041;Albumine humaine iodée (I-125) CIS bio international;V09GB02;Injektionsvätska, lösning;SOLINJ;
20171206000058;Venofer;B03AC;Injektionsvätska/koncentrat till infusionsvätska, lösning;SIJCIJ;20 mg/ml
20171206000065;Nitrolingual;C01DA02;Sublingualspray;SULISP;0,4 mg/dos
20171206000072;Dymista;R01AD58;Nässpray, suspension;NASPSU;125 mikrogram + 50 mikrogram/sprayning
20171206000089;Montelukast Ebb;R03DC03;Granulat;GRANUL;4 mg
20171206000096;Toradol;M01AB15;Injektionsvätska, lösning;SOLINJ;30 mg/ml
20171206000102;Temesta;N05BA06;Injektionsvätska, lösning;SOLINJ;4 mg/ml
20171206000126;Sedivet;QN05CM93;Injektionsvätska, lösning;SOLINJ;10 mg/ml
20171206000164;L-Thyroxin Aventis;H03AA01;Tablett;TABLET;100 mikrogram
20171207000019;Sunitinib Sandoz;L01EX01;Kapsel, hård;CAPHAR;12,5 mg
20171207000026;Sunitinib Sandoz;L01EX01;Kapsel, hård;CAPHAR;25 mg
20171207000033;Sunitinib Sandoz;L01EX01;Kapsel, hård;CAPHAR;37,5 mg
20171207000040;Sunitinib Sandoz;L01EX01;Kapsel, hård;CAPHAR;50 mg
20171207000057;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;7,5 mg
20171207000064;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;10 mg
20171207000071;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;12,5 mg
20171207000088;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;15 mg
20171207000095;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;17,5 mg
20171207000101;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;20 mg
20171207000118;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;22,5 mg
20171207000125;Nordimet;L04AX03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;25 mg
20171208000018;Natriumchlorid Braun 20 %;B05XA03;Koncentrat till infusionsvätska, lösning;COSINF;3,4 mmol/ml
20171208000025;Biodyl;QA12CE99;Injektionsvätska, lösning;SOLINJ;
20171211000012;Levopidon;N07BC05;Oral lösning i endosbehållare;ORSOSI;5 mg
20171211000029;Levopidon;N07BC05;Oral lösning i endosbehållare;ORSOSI;15 mg
20171211000036;Perfenazine CF;N05AB03;Filmdragerad tablett;FICOTA;4 mg
20171211000043;Minims Povidone Iodine;S01AX18;Ögondroppar, lösning;EYDRSO;5% w/v
20171211000050;Prednisolone Sodium Phosphate;H02AB06;Oral lösning;ORASOL;25 mg/5 ml
20171212000011;Rimstar;J04AM06;Filmdragerad tablett;FICOTA;150 mg/75 mg/400 mg/275 mg
20171212000035;Nebido;G03BA03;Injektionsvätska, lösning;SOLINJ;1000 mg/4 ml
20171212000042;Symbicort Turbuhaler;R03AK07;Inhalationspulver;INHPOW;160 mikrogram/4,5 mikrogram/inhalation
20171212000059;Uromitexan;V03AF01;Injektionsvätska, lösning;SOLINJ;100 mg/ml
20171212000066;Lamocare;N03AX09;Dispergerbar tablett;DISTAB;25 mg
20171212000073;Lamocare;N03AX09;Dispergerbar tablett;DISTAB;50 mg
20171212000080;Lamocare;N03AX09;Dispergerbar tablett;DISTAB;100 mg
20171212000097;Lamocare;N03AX09;Dispergerbar tablett;DISTAB;200 mg
20171212000103;Vagifem;G03CA03;Vaginaltablett;VAGTAB;10 mikrogram
20171212000110;Tacrolimus Orifarm;L04AD02;Kapsel, hård;CAPHAR;5 mg
20171212000127;Bayticol vet.;QP53AC05;Pour-on, lösning;POONSO;10 mg/ml
20171212000134;Nobilis ILT;QI01AD08;Frystorkat pulver och vätska till suspension;LYSSUS;
20171212000141;Calcichew-D3 Citron;A12AX;Tuggtablett;CHETAB;500 mg/400 IE
20171212000158;Abstral;N02AB03;Resoriblett, sublingual;SULITA;100 mikrogram
20171212000165;Abstral;N02AB03;Resoriblett, sublingual;SULITA;200 mikrogram
20171212000172;Trandate;C07AG01;Injektionsvätska, lösning;SOLINJ;5 mg/ml
20171212000196;Dronedarone STADA;C01BD07;Filmdragerad tablett;FICOTA;400 mg
20171213000010;Dithrocream;D05AC01;Kräm;CREAM;1% w/w
20171213000027;Marcain;N01BB01;Injektionsvätska, lösning;SOLINJ;5 mg/ml
20171214000019;Thilorbin;S01JA51;Ögondroppar, lösning;EYDRSO;
20171215000018;Timosan;S01ED01;Depotögondroppar, lösning i endosbehållare;EDSOSP;1 mg/ml
20171215000025;Ketospray;M02AA10;Kutan spray, lösning;CUSPSO;10 %
20171215000049;Olimel N12E;B05BA10;Infusionsvätska, emulsion;EMUINF;
20171215000056;Olimel N12;B05BA10;Infusionsvätska, emulsion;EMUINF;
20171215000063;Brinzolamide/Timolol STADA;S01ED51;Ögondroppar, suspension;EYDRSU;10 mg/ml + 5 mg/ml
20171215000087;Levopidon;N07BC05;Oral lösning i endosbehållare;ORSOSI;10 mg
20171215000094;Levopidon;N07BC05;Oral lösning i endosbehållare;ORSOSI;20 mg
20171215000100;Levopidon;N07BC05;Oral lösning i endosbehållare;ORSOSI;25 mg
20171218000015;Onpattro;N07XX12;Koncentrat till infusionsvätska, lösning;COSINF;2 mg/ml
20171218000022;Lamotrigin 1A Farma;N03AX09;Tablett;TABLET;25 mg
20171218000039;Lamotrigin 1A Farma;N03AX09;Tablett;TABLET;50 mg
20171218000046;Lamotrigin 1A Farma;N03AX09;Tablett;TABLET;200 mg
20171218000053;Sodium Nitroprusside;C02DD01;Koncentrat till infusionsvätska, lösning;COSINF;50 mg/2 ml
20171218000060;Mycophenolate mofetil Sandoz;L04AA06;Filmdragerad tablett;FICOTA;500 mg
20171219000014;Voltaren;M01AB05;Injektionsvätska, lösning;SOLINJ;25 mg/ml
20171219000021;Trecondi;L01AB02;Pulver till infusionsvätska, lösning;POSOIF;1 g
20171219000038;Blitzima;L01FA01;Koncentrat till infusionsvätska, lösning;COSINF;100 mg
20171219000045;Rituzena;L01FA01;Koncentrat till infusionsvätska, lösning;COSINF;100 mg
20171219000052;Ritemvia;L01FA01;Koncentrat till infusionsvätska, lösning;COSINF;100 mg
20171219000069;Siqualone decanoat;N05AB02;Injektionsvätska, lösning;SOLINJ;25 mg/ml
20171220000010;Erlotinib Orion;L01EB02;Filmdragerad tablett;FICOTA;25 mg
20171220000027;Erlotinib Orion;L01EB02;Filmdragerad tablett;FICOTA;100 mg
20171220000034;Erlotinib Orion;L01EB02;Filmdragerad tablett;FICOTA;150 mg
20171220000041;Primidon Holsten;N03AA03;Tablett;TABLET;250 mg
20171220000065;Sectral;C07AB04;Filmdragerad tablett;FICOTA;200 mg
20171221000019;Galantamine Medical Valley;N06DA04;Depotkapsel, hård;PRRECH;8 mg
20171221000026;Galantamine Medical Valley;N06DA04;Depotkapsel, hård;PRRECH;16 mg
20171221000033;Galantamine Medical Valley;N06DA04;Depotkapsel, hård;PRRECH;24 mg
20171221000040;Cardura;C02CA04;Depottablett;PRRETA;8 mg
20171221000057;Menopur;G03GA02;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;1200 IE
20171221000064;Oxycodone Kalceks;N02AA05;Injektions-/infusionsvätska, lösning;SOIJIF;10 mg/ml
20171221000071;Oxycodone Kalceks;N02AA05;Injektions-/infusionsvätska, lösning;SOIJIF;50 mg/ml
20171221000088;Equasym Depot;N06BA04;Kapsel med modifierad frisättning, hård;MORCAH;40 mg
20171221000095;Mirataz;QN06AX11;Transdermal salva;100009;20 mg/g
20171221000101;Cortiment;A07EA06;Depottablett;PRRETA;9 mg
20171221000118;Sevorane;N01AB08;Inhalationsånga, vätska;INVALI;
20171221000125;Lamotrigin Aurobindo;N03AX09;Tablett;TABLET;25 mg
20171221000132;Lamotrigin Aurobindo;N03AX09;Tablett;TABLET;50 mg
20171221000149;Lamotrigin Aurobindo;N03AX09;Tablett;TABLET;100 mg
20171221000156;Lamotrigin Aurobindo;N03AX09;Tablett;TABLET;200 mg
20171221000163;Adoport;L04AD02;Kapsel, hård;CAPHAR;5 mg
20171221000170;Diazepam Orifarm;N05BA01;Tablett;TABLET;2 mg
20171221000187;Diazepam Orifarm;N05BA01;Tablett;TABLET;5 mg
20171221000194;Diazepam Orifarm;N05BA01;Tablett;TABLET;10 mg
20171222000018;Abacavir/Lamivudine Medical Valley;J05AR02;Filmdragerad tablett;FICOTA;600 mg/300 mg
20171222000025;EVANT;QI01AN01;Suspension och vätska till oral spray;SSORSP;
20171222000032;Noradrenaline Sintetica;C01CA03;Koncentrat till infusionsvätska, lösning;COSINF;1 mg/ml
20171222000049;Noradrenaline Sintetica;C01CA03;Infusionsvätska, lösning;SOLINF;0,1 mg/ml
20171222000056;Noradrenaline Sintetica;C01CA03;Infusionsvätska, lösning;SOLINF;0,2 mg/ml
20171222000063;Soluprep;D08AC52;Kutan lösning;CUTSOL;20 mg/ml + 0,7 ml/ml
20171222000070;Soluprep färgad;D08AC52;Kutan lösning;CUTSOL;20 mg/ml + 0,7 ml/ml
20171222000087;Cinacalcet Orion;H05BX01;Filmdragerad tablett;FICOTA;30 mg
20171222000094;Cinacalcet Orion;H05BX01;Filmdragerad tablett;FICOTA;60 mg
20171222000100;Cinacalcet Orion;H05BX01;Filmdragerad tablett;FICOTA;90 mg
20171222000117;Everolimus Sandoz;L01EG02;Tablett;TABLET;2,5 mg
20171222000124;Everolimus Sandoz;L01EG02;Tablett;TABLET;5 mg
20171222000131;Everolimus Sandoz;L01EG02;Tablett;TABLET;10 mg
20171222000148;Endofemine;G03DB08;Tablett;TABLET;2 mg
20171222000155;Dienogest León Farma;G03DB08;Tablett;TABLET;2 mg
20171222000162;Orbenin Vet.;QJ51CF02;Intramammär emulsion;INMAEM;500 mg
20171227000013;Glytrin;C01DA02;Sublingualspray;SULISP;400 mikrogram/dos
20171227000020;Gabitril;N03AG06;Filmdragerad tablett;FICOTA;10 mg
20171227000037;PERTZYE;A09AA02;Kapsel med modifierad frisättning, mjuk;MORCAS;4000 E
20171227000044;Endovelle;G03DB08;Tablett;TABLET;2 mg
20171227000051;Sildenafil Medical Valley;G04BE03;Filmdragerad tablett;FICOTA;20 mg
20171227000068;Emtricitabine/Tenofovir disoproxil Accordpharma;J05AR03;Filmdragerad tablett;FICOTA;200 mg/245 mg
20171227000075;Tostrex;G03BA03;Gel;GEL1;2 %
20171227000082;Fragmin;B01AB04;Injektionsvätska, lösning i förfylld spruta;SOIJPS;5000 IE
20171228000012;Epidyolex;N03AX24;Oral lösning;ORASOL;100 mg/ml
20171228000029;Dronedarone Teva;C01BD07;Filmdragerad tablett;FICOTA;400 mg
20171228000036;Baycox Iron;QP51BC51;Injektionsvätska, suspension;SUSINJ;36 mg/ml + 182 mg/ml
20171228000043;Loette 28;G03AA07;Filmdragerad tablett;FICOTA;100 mikrogram/20 mikrogram
20171228000050;Methenamine hippurate EQL Pharma;J01XX05;Tablett;TABLET;1 g
20171228000067;Tramadol Retard Krka;N02AX02;Depottablett;PRRETA;100 mg
20171228000074;Tramadol Retard Krka;N02AX02;Depottablett;PRRETA;150 mg
20171228000081;Tramadol Retard Krka;N02AX02;Depottablett;PRRETA;200 mg
20171228000098;Quetiapin Orion;N05AH04;Filmdragerad tablett;FICOTA;25 mg
20171228000104;Quetiapin Orion;N05AH04;Filmdragerad tablett;FICOTA;100 mg
20171228000111;Quetiapin Orion;N05AH04;Filmdragerad tablett;FICOTA;200 mg
20171228000128;Quetiapin Orion;N05AH04;Filmdragerad tablett;FICOTA;300 mg
20171229000011;Bortezomib Waverley;L01XG01;Pulver till injektionsvätska, lösning;POSOIJ;1 mg
20171229000028;Bortezomib Waverley;L01XG01;Pulver till injektionsvätska, lösning;POSOIJ;3,5 mg
20171229000035;Fulvestrant STADA;L02BA03;Injektionsvätska, lösning i förfylld spruta;SOIJPS;250 mg
20180102000017;Ebastin Brown;R06AX22;Filmdragerad tablett;FICOTA;10 mg
20180102000024;Ebastin Brown;R06AX22;Filmdragerad tablett;FICOTA;20 mg
20180102000031;Clofarabine Koanaa;L01BB06;Koncentrat till infusionsvätska, lösning;COSINF;1 mg/ml
20180102000048;Solaraze;D11AX18;Gel;GEL1;3 %
20180103000016;Vetmedin;QC01CE90;Injektionsvätska, lösning;SOLINJ;0,75 mg/ml
20180103000023;Sawis;G03DB08;Tablett;TABLET;2 mg
20180103000030;Dantrium;M03CA01;Pulver till injektionsvätska, lösning;POSOIJ;20 mg
20180105000014;Sandimmun Neoral;L04AD01;Kapsel, mjuk;CAPSOF;100 mg
20180108000011;Gefitinib Orion;L01EB01;Filmdragerad tablett;FICOTA;250 mg
20180108000028;Fenoximetylpenicillin Orifarm;J01CE02;Filmdragerad tablett;FICOTA;800 mg
20180108000035;Fenoximetylpenicillin Orifarm;J01CE02;Filmdragerad tablett;FICOTA;1 g
20180109000010;Entocort;A07EA06;Depotkapsel, hård;PRRECH;3 mg
20180109000027;Vigamox;S01AE07;Ögondroppar, lösning;EYDRSO;5 mg/ml
20180110000016;Cromolyn Sodium;R03BC01;Lösning för nebulisator;NEBRSO;20 mg /2 ml
20180110000023;Pulmozyme;R05CB13;Lösning för nebulisator;NEBRSO;1 mg/ml
20180110000030;Ropinirole Orifarm;N04BC04;Depottablett;PRRETA;8 mg
20180110000047;Lorviqua;L01ED05;Filmdragerad tablett;FICOTA;25 mg
20180110000054;Lorviqua;L01ED05;Filmdragerad tablett;FICOTA;100 mg
20180110000061;PoltechMBrIDA;V09DA04;Beredningssats för radioaktivt läkemedel;KIRAPR;20 mg
20180110000078;Epidiolex;N03AX24;Oral lösning;ORASOL;100 mg/ml
20180110000085;Intesticort;A07EA06;Enterokapsel, hård;GARECH;3 mg
20180110000092;Methergin;G02AB01;Dragerad tablett;COATAB;0,125 mg
20180111000015;Fontex;N06AB03;Oral lösning;ORASOL;4 mg/ml
20180111000022;Bisoprolol Medical Valley;C07AB07;Filmdragerad tablett;FICOTA;1,25 mg
20180111000039;Bisoprolol Medical Valley;C07AB07;Filmdragerad tablett;FICOTA;2,5 mg
20180111000046;Bisoprolol Medical Valley;C07AB07;Filmdragerad tablett;FICOTA;3,75 mg
20180111000053;Bisoprolol Medical Valley;C07AB07;Filmdragerad tablett;FICOTA;5 mg
20180111000060;Bisoprolol Medical Valley;C07AB07;Filmdragerad tablett;FICOTA;7,5 mg
20180111000077;Bisoprolol Medical Valley;C07AB07;Filmdragerad tablett;FICOTA;10 mg
20180112000014;Salbutamol;R03CC02;Tablett;TABLET;2 mg
20180112000021;Folsyra Vitabalans;B03BB01;Tablett;TABLET;1 mg
20180112000038;Folsyra Vitabalans;B03BB01;Tablett;TABLET;5 mg
20180112000045;Coumadin;B01AA03;Tablett;TABLET;5 mg
20180115000011;Mianserin 2care4;N06AX03;Filmdragerad tablett;FICOTA;10 mg
20180115000028;Mianserin 2care4;N06AX03;Filmdragerad tablett;FICOTA;30 mg
20180115000035;Mulpleo;B02BX07;Filmdragerad tablett;FICOTA;3 mg
